id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7112311,"3Zi, hell, charmant, zentral X-Berg",14232573,Siem,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48621437776634,13.381634537027043,Entire home/apt,40,2,10,2016-01-22,1.55,1,0
1869426,Maybachufer/cozy flat/great view/++,9744116,Haddock,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4944197561092,13.420616940860697,Private room,35,2,0,,,1,305
2589802,Charming quiet studio in Kreuzberg,1466660,Jenny,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49188176410502,13.417694901773745,Entire home/apt,50,4,16,2015-11-01,0.75,1,165
7767919,private room Urbanstr. Kreuzberg,16841464,Rebecca E Stefania,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49069773312147,13.419172265150713,Private room,35,1,4,2015-10-26,0.83,2,0
9406376,Room in Kreuzberg,30006638,Alessandro,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489297978214545,13.416790000558125,Private room,25,1,2,2015-12-07,0.72,1,0
1978117,Cosy double room Kreuzberg,9935864,Julie,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48922137669542,13.391979964230554,Private room,40,1,1,2015-09-14,0.21,2,365
4139832,"Individual 3-Room-Flat.great ""kiez""",4094191,Martin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49057492682571,13.386934447786219,Entire home/apt,90,1,31,2016-02-01,2.63,1,6
9492361,Ground floor with private yard,3368292,Luke,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49293477917668,13.386438403943313,Entire home/apt,50,5,0,,,1,4
9895666,Cosy room in quite area near center,48502994,Maria,Pankow,Weißensee,52.554459564348306,13.43193506277901,Private room,10,1,3,2015-12-29,1.91,3,0
4243519,wohnung vom 04.12.-8.12.2015 frei!,22019738,Anna,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49020570825734,13.423931590761702,Private room,20,1,2,2015-12-16,0.13,1,0
4198620,Cosy apartment in ideal location,3473459,Mikko,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4925988219979,13.419896114609351,Entire home/apt,53,7,28,2016-01-05,1.72,1,16
6063381,1 Room Flat with balcony for rent,31471730,Lucie,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49076303654568,13.402641682622392,Entire home/apt,55,2,3,2015-09-28,0.37,1,363
5875872,"Big, light room under the roof",27634150,Kai,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49107842011109,13.397896040339225,Private room,32,1,3,2015-07-31,0.30,1,90
8660612,Kleines Apartment in Kreuzberg,7194312,Josie,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49474586473404,13.41600107273726,Entire home/apt,59,2,3,2016-01-02,0.83,1,179
5666304,Gemütliches Zimmer in Kreuzberg,29374154,Peter,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49009420895615,13.397198480141736,Private room,24,1,0,,,1,45
8039147,Beautiful Altbau room in Kreuzberg,42453724,Zine,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49246680317368,13.393676516256289,Private room,26,3,2,2015-09-08,0.39,1,1
3715419,"nice, small apartment in hip Xberg",11335250,Dieter Ingenschay,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49346113825155,13.415104866028956,Entire home/apt,40,4,10,2015-09-20,0.55,1,217
5188359,"Large, 2-bedroom central Kreuzberg",26837086,Camilla,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49215426860393,13.402603906345988,Entire home/apt,80,2,11,2016-01-03,1.03,1,18
8564191,Nice 2 room flat at kreuzberg,35132153,Julian,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49040743099591,13.409604882687976,Entire home/apt,60,1,4,2016-01-05,1.35,1,361
6714084,"City Center Artist room, Sunny room",16739581,Ava,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494998739136626,13.396593805963935,Private room,35,3,0,,,42,327
